date,pollutant,city,high,low,start,end,newdate
20200130,PM2_5,Nanjing,141,54,68,110,2020/01/30
20200131,PM2_5,Nanjing,111,51,108,65,2020/01/31
20200201,PM2_5,Nanjing,68,13,68,16,2020/02/01
20200202,PM2_5,Nanjing,34,9,16,34,2020/02/02
20200203,PM2_5,Nanjing,102,35,36,66,2020/02/03
20200204,PM2_5,Nanjing,54,34,54,49,2020/02/04
20200205,PM2_5,Nanjing,62,29,50,30,2020/02/05
20200206,PM2_5,Nanjing,28,14,26,14,2020/02/06
20200207,PM2_5,Nanjing,31,13,15,31,2020/02/07
20200208,PM2_5,Nanjing,41,28,30,37,2020/02/08
20200209,PM2_5,Nanjing,39,21,37,34,2020/02/09
20200210,PM2_5,Nanjing,46,15,34,30,2020/02/10
20200211,PM2_5,Nanjing,32,14,29,23,2020/02/11
20200212,PM2_5,Nanjing,51,17,24,46,2020/02/12
20200213,PM2_5,Nanjing,44,24,44,31,2020/02/13
20200214,PM2_5,Nanjing,26,10,26,10,2020/02/14
20200215,PM2_5,Nanjing,22,4,12,18,2020/02/15
20200216,PM2_5,Nanjing,27,14,18,14,2020/02/16
20200217,PM2_5,Nanjing,20,8,11,14,2020/02/17
20200218,PM2_5,Nanjing,24,12,14,24,2020/02/18
20200219,PM2_5,Nanjing,38,21,24,36,2020/02/19
20200220,PM2_5,Nanjing,43,16,37,37,2020/02/20
20200221,PM2_5,Nanjing,57,11,40,57,2020/02/21
20200222,PM2_5,Nanjing,62,33,62,42,2020/02/22
20200223,PM2_5,Nanjing,61,40,43,55,2020/02/23
20200224,PM2_5,Nanjing,56,33,54,55,2020/02/24
20200225,PM2_5,Nanjing,102,57,68,58,2020/02/25
20200226,PM2_5,Nanjing,52,13,35,50,2020/02/26
20200227,PM2_5,Nanjing,47,21,47,34,2020/02/27
20200228,PM2_5,Nanjing,33,11,33,20,2020/02/28
20200301,PM2_5,Nanjing,50,12,20,49,2020/03/01
20200302,PM2_5,Nanjing,48,15,48,27,2020/03/02
20200303,PM2_5,Nanjing,54,28,28,31,2020/03/03
20200304,PM2_5,Nanjing,64,21,30,21,2020/03/04
20200305,PM2_5,Nanjing,44,17,18,38,2020/03/05
20200306,PM2_5,Nanjing,50,22,38,47,2020/03/06
20200307,PM2_5,Nanjing,48,29,48,48,2020/03/07
20200308,PM2_5,Nanjing,94,16,57,21,2020/03/08
20200309,PM2_5,Nanjing,34,5,18,8,2020/03/09
20200310,PM2_5,Nanjing,47,6,6,43,2020/03/10
20200311,PM2_5,Nanjing,73,31,50,45,2020/03/11
20200312,PM2_5,Nanjing,68,33,46,67,2020/03/12
20200313,PM2_5,Nanjing,84,8,69,11,2020/03/13
20200314,PM2_5,Nanjing,35,10,10,35,2020/03/14
20200315,PM2_5,Nanjing,37,15,37,31,2020/03/15
20200316,PM2_5,Nanjing,39,11,34,24,2020/03/16
20200317,PM2_5,Nanjing,40,14,19,37,2020/03/17
20200318,PM2_5,Nanjing,54,28,39,37,2020/03/18
20200319,PM2_5,Nanjing,46,10,38,22,2020/03/19
20200320,PM2_5,Nanjing,46,16,23,46,2020/03/20
20200321,PM2_5,Nanjing,60,17,48,39,2020/03/21
20200322,PM2_5,Nanjing,69,10,38,10,2020/03/22
20200323,PM2_5,Nanjing,29,9,11,26,2020/03/23
20200324,PM2_5,Nanjing,27,9,26,18,2020/03/24
20200325,PM2_5,Nanjing,57,14,15,57,2020/03/25
20200326,PM2_5,Nanjing,61,15,57,28,2020/03/26
20200327,PM2_5,Nanjing,13,5,10,11,2020/03/27
20200328,PM2_5,Nanjing,21,3,11,16,2020/03/28
20200329,PM2_5,Nanjing,20,6,15,12,2020/03/29
20200330,PM2_5,Nanjing,26,10,12,26,2020/03/30
20200331,PM2_5,Nanjing,36,22,26,23,2020/03/31
20200101,SO2,Nanjing,8,5,5,5,2020/01/01
20200102,SO2,Nanjing,11,4,5,4,2020/01/02
20200103,SO2,Nanjing,4,3,4,4,2020/01/03
20200104,SO2,Nanjing,14,4,4,11,2020/01/04
20200105,SO2,Nanjing,10,5,10,6,2020/01/05
20200106,SO2,Nanjing,8,4,5,4,2020/01/06
20200107,SO2,Nanjing,5,3,4,3,2020/01/07
20200108,SO2,Nanjing,42,3,3,4,2020/01/08
20200109,SO2,Nanjing,5,3,3,5,2020/01/09
20200110,SO2,Nanjing,5,4,4,4,2020/01/10
20200111,SO2,Nanjing,6,3,3,6,2020/01/11
20200112,SO2,Nanjing,7,4,5,5,2020/01/12
20200113,SO2,Nanjing,9,5,6,9,2020/01/13
20200114,SO2,Nanjing,15,5,10,6,2020/01/14
20200115,SO2,Nanjing,9,5,6,9,2020/01/15
20200116,SO2,Nanjing,9,3,9,5,2020/01/16
20200117,SO2,Nanjing,10,5,5,5,2020/01/17
20200118,SO2,Nanjing,6,4,5,4,2020/01/18
20200119,SO2,Nanjing,8,3,4,6,2020/01/19
20200120,SO2,Nanjing,18,6,6,7,2020/01/20
20200121,SO2,Nanjing,7,6,7,6,2020/01/21
20200122,SO2,Nanjing,7,4,7,4,2020/01/22
20200123,SO2,Nanjing,4,3,4,4,2020/01/23
20200124,SO2,Nanjing,5,4,4,4,2020/01/24
20200125,SO2,Nanjing,5,3,4,3,2020/01/25
20200126,SO2,Nanjing,3,3,3,3,2020/01/26
20200127,SO2,Nanjing,4,3,3,4,2020/01/27
20200128,SO2,Nanjing,4,3,4,3,2020/01/28
20200129,SO2,Nanjing,7,3,3,5,2020/01/29
20200130,SO2,Nanjing,12,4,6,4,2020/01/30
20200131,SO2,Nanjing,14,4,4,5,2020/01/31
20200201,SO2,Nanjing,9,4,5,5,2020/02/01
20200202,SO2,Nanjing,7,5,5,6,2020/02/02
20200203,SO2,Nanjing,9,5,6,6,2020/02/03
20200204,SO2,Nanjing,8,4,6,6,2020/02/04
20200205,SO2,Nanjing,8,4,6,4,2020/02/05
20200206,SO2,Nanjing,5,3,4,3,2020/02/06
20200207,SO2,Nanjing,4,3,3,3,2020/02/07
20200208,SO2,Nanjing,5,3,3,3,2020/02/08
20200209,SO2,Nanjing,5,3,3,5,2020/02/09
20200210,SO2,Nanjing,9,4,4,5,2020/02/10
20200211,SO2,Nanjing,6,5,6,5,2020/02/11
20200212,SO2,Nanjing,11,4,5,7,2020/02/12
20200213,SO2,Nanjing,7,5,6,6,2020/02/13
20200214,SO2,Nanjing,7,5,6,7,2020/02/14
20200215,SO2,Nanjing,7,3,7,3,2020/02/15
20200216,SO2,Nanjing,5,3,3,4,2020/02/16
20200217,SO2,Nanjing,5,3,4,4,2020/02/17
20200218,SO2,Nanjing,11,3,4,5,2020/02/18
20200219,SO2,Nanjing,6,4,5,5,2020/02/19
20200220,SO2,Nanjing,13,4,5,7,2020/02/20
20200221,SO2,Nanjing,9,4,6,5,2020/02/21
20200222,SO2,Nanjing,16,5,5,7,2020/02/22
20200223,SO2,Nanjing,9,6,7,6,2020/02/23
20200224,SO2,Nanjing,20,6,6,13,2020/02/24
20200225,SO2,Nanjing,13,5,12,5,2020/02/25
20200226,SO2,Nanjing,6,4,5,4,2020/02/26
20200227,SO2,Nanjing,7,4,4,7,2020/02/27
20200228,SO2,Nanjing,6,4,6,4,2020/02/28
20200301,SO2,Nanjing,5,4,4,4,2020/03/01
20200302,SO2,Nanjing,5,3,4,4,2020/03/02
20200303,SO2,Nanjing,9,4,4,5,2020/03/03
20200304,SO2,Nanjing,7,4,5,4,2020/03/04
20200305,SO2,Nanjing,10,4,5,6,2020/03/05
20200306,SO2,Nanjing,7,4,6,6,2020/03/06
20200307,SO2,Nanjing,11,5,6,7,2020/03/07
20200308,SO2,Nanjing,8,5,7,5,2020/03/08
20200309,SO2,Nanjing,5,4,5,4,2020/03/09
20200310,SO2,Nanjing,5,3,4,4,2020/03/10
20200311,SO2,Nanjing,20,4,4,8,2020/03/11
20200312,SO2,Nanjing,9,6,7,7,2020/03/12
20200313,SO2,Nanjing,11,4,7,4,2020/03/13
20200314,SO2,Nanjing,25,3,3,5,2020/03/14
20200315,SO2,Nanjing,14,6,6,10,2020/03/15
20200316,SO2,Nanjing,12,7,10,8,2020/03/16
20200317,SO2,Nanjing,21,8,9,11,2020/03/17
20200318,SO2,Nanjing,25,11,11,16,2020/03/18
20200319,SO2,Nanjing,18,6,17,9,2020/03/19
20200320,SO2,Nanjing,19,8,9,12,2020/03/20
20200321,SO2,Nanjing,18,10,13,10,2020/03/21
20200322,SO2,Nanjing,10,6,10,7,2020/03/22
20200323,SO2,Nanjing,10,6,7,7,2020/03/23
20200324,SO2,Nanjing,10,6,7,8,2020/03/24
20200325,SO2,Nanjing,9,5,8,8,2020/03/25
20200326,SO2,Nanjing,10,7,8,7,2020/03/26
20200327,SO2,Nanjing,5,3,5,4,2020/03/27
20200328,SO2,Nanjing,5,3,4,4,2020/03/28
20200329,SO2,Nanjing,5,3,4,3,2020/03/29
20200330,SO2,Nanjing,17,3,3,5,2020/03/30
20200331,SO2,Nanjing,8,5,5,5,2020/03/31
20200101,PM10,Nanjing,72,49,56,63,2020/01/01
20200102,PM10,Nanjing,82,53,61,74,2020/01/02
20200103,PM10,Nanjing,96,39,86,96,2020/01/03
20200104,PM10,Nanjing,177,81,93,177,2020/01/04
20200105,PM10,Nanjing,171,53,171,53,2020/01/05
20200106,PM10,Nanjing,65,20,52,25,2020/01/06
20200107,PM10,Nanjing,41,6,27,41,2020/01/07
20200108,PM10,Nanjing,64,42,45,45,2020/01/08
20200109,PM10,Nanjing,58,14,34,51,2020/01/09
20200110,PM10,Nanjing,50,14,48,14,2020/01/10
20200111,PM10,Nanjing,67,14,16,65,2020/01/11
20200112,PM10,Nanjing,183,67,67,161,2020/01/12
20200113,PM10,Nanjing,201,143,166,201,2020/01/13
20200114,PM10,Nanjing,211,128,202,139,2020/01/14
20200115,PM10,Nanjing,132,25,132,25,2020/01/15
20200116,PM10,Nanjing,23,8,21,23,2020/01/16
20200117,PM10,Nanjing,95,25,25,77,2020/01/17
20200118,PM10,Nanjing,94,68,73,94,2020/01/18
20200119,PM10,Nanjing,134,84,94,122,2020/01/19
20200120,PM10,Nanjing,160,107,129,115,2020/01/20
20200121,PM10,Nanjing,196,114,114,141,2020/01/21
20200122,PM10,Nanjing,153,16,153,16,2020/01/22
20200123,PM10,Nanjing,46,13,17,37,2020/01/23
20200124,PM10,Nanjing,134,35,35,51,2020/01/24
20200125,PM10,Nanjing,46,26,45,26,2020/01/25
20200126,PM10,Nanjing,49,9,20,14,2020/01/26
20200127,PM10,Nanjing,81,8,11,61,2020/01/27
20200128,PM10,Nanjing,93,58,63,59,2020/01/28
20200129,PM10,Nanjing,76,51,51,76,2020/01/29
20200130,PM10,Nanjing,162,69,82,129,2020/01/30
20200131,PM10,Nanjing,131,62,131,83,2020/01/31
20200201,PM10,Nanjing,83,14,83,16,2020/02/01
20200202,PM10,Nanjing,43,11,19,43,2020/02/02
20200203,PM10,Nanjing,126,45,45,82,2020/02/03
20200204,PM10,Nanjing,68,46,68,62,2020/02/04
20200205,PM10,Nanjing,79,42,60,45,2020/02/05
20200206,PM10,Nanjing,45,15,44,15,2020/02/06
20200207,PM10,Nanjing,36,13,13,36,2020/02/07
20200208,PM10,Nanjing,47,34,37,44,2020/02/08
20200209,PM10,Nanjing,45,25,42,40,2020/02/09
20200210,PM10,Nanjing,55,19,42,36,2020/02/10
20200211,PM10,Nanjing,37,15,37,29,2020/02/11
20200212,PM10,Nanjing,71,20,28,57,2020/02/12
20200213,PM10,Nanjing,52,28,52,35,2020/02/13
20200214,PM10,Nanjing,29,10,29,13,2020/02/14
20200215,PM10,Nanjing,23,4,15,15,2020/02/15
20200216,PM10,Nanjing,48,19,19,25,2020/02/16
20200217,PM10,Nanjing,38,16,19,22,2020/02/17
20200218,PM10,Nanjing,36,17,25,35,2020/02/18
20200219,PM10,Nanjing,49,26,34,43,2020/02/19
20200220,PM10,Nanjing,58,22,45,47,2020/02/20
20200221,PM10,Nanjing,77,18,56,77,2020/02/21
20200222,PM10,Nanjing,145,75,75,88,2020/02/22
20200223,PM10,Nanjing,126,87,90,111,2020/02/23
20200224,PM10,Nanjing,108,56,108,88,2020/02/24
20200225,PM10,Nanjing,137,65,104,65,2020/02/25
20200226,PM10,Nanjing,85,14,40,84,2020/02/26
20200227,PM10,Nanjing,82,42,82,66,2020/02/27
20200228,PM10,Nanjing,61,10,61,21,2020/02/28
20200301,PM10,Nanjing,64,14,22,64,2020/03/01
20200302,PM10,Nanjing,62,22,62,41,2020/03/02
20200303,PM10,Nanjing,79,40,44,43,2020/03/03
20200304,PM10,Nanjing,92,41,47,46,2020/03/04
20200305,PM10,Nanjing,73,22,41,61,2020/03/05
20200306,PM10,Nanjing,80,35,61,80,2020/03/06
20200307,PM10,Nanjing,86,33,75,86,2020/03/07
20200308,PM10,Nanjing,129,38,97,38,2020/03/08
20200309,PM10,Nanjing,45,5,35,14,2020/03/09
20200310,PM10,Nanjing,64,7,7,64,2020/03/10
20200311,PM10,Nanjing,102,66,66,90,2020/03/11
20200312,PM10,Nanjing,108,60,89,97,2020/03/12
20200313,PM10,Nanjing,125,28,99,37,2020/03/13
20200314,PM10,Nanjing,74,26,30,74,2020/03/14
20200315,PM10,Nanjing,92,61,80,85,2020/03/15
20200316,PM10,Nanjing,100,42,83,56,2020/03/16
20200317,PM10,Nanjing,97,41,56,82,2020/03/17
20200318,PM10,Nanjing,105,72,82,79,2020/03/18
20200319,PM10,Nanjing,313,65,81,84,2020/03/19
20200320,PM10,Nanjing,123,66,92,123,2020/03/20
20200321,PM10,Nanjing,128,35,125,48,2020/03/21
20200322,PM10,Nanjing,116,39,50,39,2020/03/22
20200323,PM10,Nanjing,72,29,39,72,2020/03/23
20200324,PM10,Nanjing,73,30,67,47,2020/03/24
20200325,PM10,Nanjing,79,39,50,79,2020/03/25
20200326,PM10,Nanjing,82,15,80,30,2020/03/26
20200327,PM10,Nanjing,64,4,9,60,2020/03/27
20200328,PM10,Nanjing,57,6,57,43,2020/03/28
20200329,PM10,Nanjing,50,11,42,16,2020/03/29
20200330,PM10,Nanjing,42,12,15,42,2020/03/30
20200331,PM10,Nanjing,60,26,45,27,2020/03/31
20200101,O3,Nanjing,44,6,15,25,2020/01/01
20200102,O3,Nanjing,18,4,15,5,2020/01/02
20200103,O3,Nanjing,24,4,5,4,2020/01/03
20200104,O3,Nanjing,22,3,4,18,2020/01/04
20200105,O3,Nanjing,55,20,24,33,2020/01/05
20200106,O3,Nanjing,29,4,29,5,2020/01/06
20200107,O3,Nanjing,28,4,4,28,2020/01/07
20200108,O3,Nanjing,56,15,24,44,2020/01/08
20200109,O3,Nanjing,51,7,42,8,2020/01/09
20200110,O3,Nanjing,43,9,12,43,2020/01/10
20200111,O3,Nanjing,56,38,47,38,2020/01/11
20200112,O3,Nanjing,86,12,34,12,2020/01/12
20200113,O3,Nanjing,56,5,12,10,2020/01/13
20200114,O3,Nanjing,82,9,10,29,2020/01/14
20200115,O3,Nanjing,49,18,27,49,2020/01/15
20200116,O3,Nanjing,53,33,47,51,2020/01/16
20200117,O3,Nanjing,55,22,53,25,2020/01/17
20200118,O3,Nanjing,61,17,30,17,2020/01/18
20200119,O3,Nanjing,106,15,20,28,2020/01/19
20200120,O3,Nanjing,138,9,22,40,2020/01/20
20200121,O3,Nanjing,91,28,28,68,2020/01/21
20200122,O3,Nanjing,52,13,21,41,2020/01/22
20200123,O3,Nanjing,72,44,44,60,2020/01/23
20200124,O3,Nanjing,89,59,59,71,2020/01/24
20200125,O3,Nanjing,70,48,70,56,2020/01/25
20200126,O3,Nanjing,83,55,59,83,2020/01/26
20200127,O3,Nanjing,82,42,82,60,2020/01/27
20200128,O3,Nanjing,70,45,60,65,2020/01/28
20200129,O3,Nanjing,105,53,66,85,2020/01/29
20200130,O3,Nanjing,117,71,84,80,2020/01/30
20200131,O3,Nanjing,123,28,68,68,2020/01/31
20200201,O3,Nanjing,107,53,72,81,2020/02/01
20200202,O3,Nanjing,107,41,84,41,2020/02/02
20200203,O3,Nanjing,107,14,37,72,2020/02/03
20200204,O3,Nanjing,122,48,66,85,2020/02/04
20200205,O3,Nanjing,93,22,83,71,2020/02/05
20200206,O3,Nanjing,77,58,69,61,2020/02/06
20200207,O3,Nanjing,68,41,59,45,2020/02/07
20200208,O3,Nanjing,64,34,48,53,2020/02/08
20200209,O3,Nanjing,97,20,52,54,2020/02/09
20200210,O3,Nanjing,98,37,48,58,2020/02/10
20200211,O3,Nanjing,62,16,59,16,2020/02/11
20200212,O3,Nanjing,94,10,12,41,2020/02/12
20200213,O3,Nanjing,56,33,48,52,2020/02/13
20200214,O3,Nanjing,50,13,50,13,2020/02/14
20200215,O3,Nanjing,68,6,8,68,2020/02/15
20200216,O3,Nanjing,92,52,65,73,2020/02/16
20200217,O3,Nanjing,94,59,73,66,2020/02/17
20200218,O3,Nanjing,110,29,59,84,2020/02/18
20200219,O3,Nanjing,101,57,81,75,2020/02/19
20200220,O3,Nanjing,115,30,70,80,2020/02/20
20200221,O3,Nanjing,90,41,73,52,2020/02/21
20200222,O3,Nanjing,112,23,55,49,2020/02/22
20200223,O3,Nanjing,146,41,44,113,2020/02/23
20200224,O3,Nanjing,107,56,107,56,2020/02/24
20200225,O3,Nanjing,51,22,51,44,2020/02/25
20200226,O3,Nanjing,116,62,62,75,2020/02/26
20200227,O3,Nanjing,102,44,68,60,2020/02/27
20200228,O3,Nanjing,80,24,62,48,2020/02/28
20200301,O3,Nanjing,65,42,42,56,2020/03/01
20200302,O3,Nanjing,91,47,62,68,2020/03/02
20200303,O3,Nanjing,120,49,66,77,2020/03/03
20200304,O3,Nanjing,115,37,73,66,2020/03/04
20200305,O3,Nanjing,124,66,70,92,2020/03/05
20200306,O3,Nanjing,124,64,88,70,2020/03/06
20200307,O3,Nanjing,161,47,65,62,2020/03/07
20200308,O3,Nanjing,105,48,64,80,2020/03/08
20200309,O3,Nanjing,90,32,76,90,2020/03/09
20200310,O3,Nanjing,106,44,90,44,2020/03/10
20200311,O3,Nanjing,126,11,25,91,2020/03/11
20200312,O3,Nanjing,148,44,90,44,2020/03/12
20200313,O3,Nanjing,91,9,24,54,2020/03/13
20200314,O3,Nanjing,117,18,56,45,2020/03/14
20200315,O3,Nanjing,132,18,34,31,2020/03/15
20200316,O3,Nanjing,125,20,26,74,2020/03/16
20200317,O3,Nanjing,141,17,66,27,2020/03/17
20200318,O3,Nanjing,168,11,26,49,2020/03/18
20200319,O3,Nanjing,112,19,48,19,2020/03/19
20200320,O3,Nanjing,168,15,23,51,2020/03/20
20200321,O3,Nanjing,137,23,46,35,2020/03/21
20200322,O3,Nanjing,127,20,25,50,2020/03/22
20200323,O3,Nanjing,121,33,47,33,2020/03/23
20200324,O3,Nanjing,128,24,24,85,2020/03/24
20200325,O3,Nanjing,97,28,80,28,2020/03/25
20200326,O3,Nanjing,54,4,25,54,2020/03/26
20200327,O3,Nanjing,93,51,51,74,2020/03/27
20200328,O3,Nanjing,82,30,69,30,2020/03/28
20200329,O3,Nanjing,81,21,21,58,2020/03/29
20200330,O3,Nanjing,63,22,58,22,2020/03/30
20200331,O3,Nanjing,58,20,23,30,2020/03/31
20200101,CO,Nanjing,0.68,0.51,0.55,0.51,2020/01/01
20200102,CO,Nanjing,0.96,0.49,0.54,0.5,2020/01/02
20200103,CO,Nanjing,0.63,0.28,0.47,0.61,2020/01/03
20200104,CO,Nanjing,1.37,0.58,0.58,1.27,2020/01/04
20200105,CO,Nanjing,1.21,0.5,1.21,0.5,2020/01/05
20200106,CO,Nanjing,1.14,0.51,0.51,0.76,2020/01/06
20200107,CO,Nanjing,1.84,0.84,0.85,1.13,2020/01/07
20200108,CO,Nanjing,1.29,0.55,1.14,0.57,2020/01/08
20200109,CO,Nanjing,0.91,0.49,0.59,0.6,2020/01/09
20200110,CO,Nanjing,0.71,0.46,0.57,0.46,2020/01/10
20200111,CO,Nanjing,1.23,0.39,0.5,1.13,2020/01/11
20200112,CO,Nanjing,1.54,1.01,1.13,1.54,2020/01/12
20200113,CO,Nanjing,1.93,1.51,1.6,1.93,2020/01/13
20200114,CO,Nanjing,1.97,1,1.97,1.09,2020/01/14
20200115,CO,Nanjing,1.06,0.38,1.06,0.38,2020/01/15
20200116,CO,Nanjing,0.58,0.31,0.37,0.49,2020/01/16
20200117,CO,Nanjing,0.89,0.48,0.5,0.49,2020/01/17
20200118,CO,Nanjing,0.82,0.46,0.49,0.82,2020/01/18
20200119,CO,Nanjing,1.1,0.6,0.79,1.1,2020/01/19
20200120,CO,Nanjing,1.59,0.81,1.14,0.84,2020/01/20
20200121,CO,Nanjing,1.32,0.89,0.9,1.01,2020/01/21
20200122,CO,Nanjing,1.17,0.42,1.07,0.44,2020/01/22
20200123,CO,Nanjing,0.5,0.33,0.36,0.35,2020/01/23
20200124,CO,Nanjing,0.97,0.33,0.36,0.36,2020/01/24
20200125,CO,Nanjing,0.56,0.26,0.36,0.43,2020/01/25
20200126,CO,Nanjing,0.76,0.32,0.43,0.33,2020/01/26
20200127,CO,Nanjing,1.24,0.36,0.36,0.64,2020/01/27
20200128,CO,Nanjing,0.81,0.56,0.66,0.56,2020/01/28
20200129,CO,Nanjing,0.78,0.57,0.58,0.78,2020/01/29
20200130,CO,Nanjing,1.69,0.77,0.77,1.11,2020/01/30
20200131,CO,Nanjing,1.28,1.01,1.19,1.14,2020/01/31
20200201,CO,Nanjing,1.08,0.5,1.08,0.63,2020/02/01
20200202,CO,Nanjing,0.74,0.51,0.63,0.74,2020/02/02
20200203,CO,Nanjing,1.19,0.72,0.74,0.84,2020/02/03
20200204,CO,Nanjing,0.8,0.61,0.78,0.8,2020/02/04
20200205,CO,Nanjing,0.93,0.51,0.8,0.54,2020/02/05
20200206,CO,Nanjing,0.71,0.37,0.61,0.39,2020/02/06
20200207,CO,Nanjing,0.57,0.39,0.44,0.47,2020/02/07
20200208,CO,Nanjing,0.53,0.4,0.42,0.53,2020/02/08
20200209,CO,Nanjing,0.77,0.48,0.51,0.71,2020/02/09
20200210,CO,Nanjing,0.97,0.51,0.72,0.61,2020/02/10
20200211,CO,Nanjing,0.98,0.44,0.62,0.98,2020/02/11
20200212,CO,Nanjing,1.73,0.68,0.97,1.14,2020/02/12
20200213,CO,Nanjing,1.06,0.66,1.03,0.66,2020/02/13
20200214,CO,Nanjing,0.68,0.57,0.66,0.68,2020/02/14
20200215,CO,Nanjing,1.02,0.51,0.7,0.51,2020/02/15
20200216,CO,Nanjing,0.78,0.56,0.59,0.59,2020/02/16
20200217,CO,Nanjing,0.6,0.41,0.6,0.53,2020/02/17
20200218,CO,Nanjing,0.86,0.53,0.6,0.67,2020/02/18
20200219,CO,Nanjing,0.73,0.56,0.71,0.67,2020/02/19
20200220,CO,Nanjing,0.87,0.41,0.68,0.58,2020/02/20
20200221,CO,Nanjing,0.87,0.39,0.59,0.69,2020/02/21
20200222,CO,Nanjing,1.09,0.56,0.68,0.59,2020/02/22
20200223,CO,Nanjing,0.98,0.59,0.63,0.66,2020/02/23
20200224,CO,Nanjing,1.5,0.59,0.63,1.14,2020/02/24
20200225,CO,Nanjing,1.51,0.74,1.16,0.74,2020/02/25
20200226,CO,Nanjing,0.77,0.44,0.6,0.7,2020/02/26
20200227,CO,Nanjing,0.74,0.47,0.64,0.59,2020/02/27
20200228,CO,Nanjing,0.78,0.46,0.55,0.51,2020/02/28
20200301,CO,Nanjing,0.9,0.41,0.46,0.86,2020/03/01
20200302,CO,Nanjing,0.9,0.56,0.84,0.73,2020/03/02
20200303,CO,Nanjing,1.22,0.54,0.69,0.54,2020/03/03
20200304,CO,Nanjing,0.78,0.47,0.54,0.47,2020/03/04
20200305,CO,Nanjing,1,0.48,0.48,0.64,2020/03/05
20200306,CO,Nanjing,0.77,0.44,0.77,0.66,2020/03/06
20200307,CO,Nanjing,1.13,0.58,0.67,0.69,2020/03/07
20200308,CO,Nanjing,1.04,0.39,0.69,0.44,2020/03/08
20200309,CO,Nanjing,0.69,0.43,0.44,0.56,2020/03/09
20200310,CO,Nanjing,0.78,0.51,0.6,0.76,2020/03/10
20200311,CO,Nanjing,1.9,0.66,0.8,0.8,2020/03/11
20200312,CO,Nanjing,0.99,0.74,0.74,0.9,2020/03/12
20200313,CO,Nanjing,1.09,0.48,0.93,0.5,2020/03/13
20200314,CO,Nanjing,0.82,0.5,0.5,0.82,2020/03/14
20200315,CO,Nanjing,1.1,0.6,0.83,0.86,2020/03/15
20200316,CO,Nanjing,1.02,0.61,0.86,0.61,2020/03/16
20200317,CO,Nanjing,1.17,0.52,0.61,0.92,2020/03/17
20200318,CO,Nanjing,1.6,0.71,0.91,1.19,2020/03/18
20200319,CO,Nanjing,1.13,0.57,1.12,0.71,2020/03/19
20200320,CO,Nanjing,1.21,0.69,0.72,1.03,2020/03/20
20200321,CO,Nanjing,1.2,0.74,1.02,1.01,2020/03/21
20200322,CO,Nanjing,1.12,0.49,1.02,0.6,2020/03/22
20200323,CO,Nanjing,1.01,0.57,0.57,0.7,2020/03/23
20200324,CO,Nanjing,0.78,0.5,0.76,0.56,2020/03/24
20200325,CO,Nanjing,1.03,0.57,0.57,0.96,2020/03/25
20200326,CO,Nanjing,1.27,0.63,0.93,0.63,2020/03/26
20200327,CO,Nanjing,0.61,0.51,0.6,0.56,2020/03/27
20200328,CO,Nanjing,1.05,0.53,0.56,0.6,2020/03/28
20200329,CO,Nanjing,0.68,0.54,0.6,0.57,2020/03/29
20200330,CO,Nanjing,0.72,0.57,0.7,0.69,2020/03/30
20200331,CO,Nanjing,1.12,0.64,0.64,0.71,2020/03/31
20200101,NO2,Haikou,11,3,5,6,2020/01/01
20200102,NO2,Haikou,12,4,5,10,2020/01/02
20200103,NO2,Haikou,15,6,8,9,2020/01/03
20200104,NO2,Haikou,17,5,7,13,2020/01/04
20200105,NO2,Haikou,14,5,11,6,2020/01/05
20200106,NO2,Haikou,15,5,6,10,2020/01/06
20200107,NO2,Haikou,29,6,10,28,2020/01/07
20200108,NO2,Haikou,25,6,25,10,2020/01/08
20200109,NO2,Haikou,33,6,10,10,2020/01/09
20200110,NO2,Haikou,19,6,9,13,2020/01/10
20200111,NO2,Haikou,15,6,11,11,2020/01/11
20200112,NO2,Haikou,26,9,12,9,2020/01/12
20200113,NO2,Haikou,19,5,7,15,2020/01/13
20200114,NO2,Haikou,20,7,13,17,2020/01/14
20200115,NO2,Haikou,19,5,13,18,2020/01/15
20200116,NO2,Haikou,22,7,18,11,2020/01/16
20200117,NO2,Haikou,20,5,9,8,2020/01/17
20200118,NO2,Haikou,13,5,7,13,2020/01/18
20200119,NO2,Haikou,19,6,13,6,2020/01/19
20200120,NO2,Haikou,13,3,6,13,2020/01/20
20200121,NO2,Haikou,21,4,12,9,2020/01/21
20200122,NO2,Haikou,16,5,6,7,2020/01/22
20200123,NO2,Haikou,13,4,7,6,2020/01/23
20200124,NO2,Haikou,8,2,5,4,2020/01/24
20200125,NO2,Haikou,4,2,3,3,2020/01/25
20200126,NO2,Haikou,12,3,3,7,2020/01/26
20200127,NO2,Haikou,11,6,6,6,2020/01/27
20200128,NO2,Haikou,7,3,7,5,2020/01/28
20200129,NO2,Haikou,13,3,5,13,2020/01/29
20200130,NO2,Haikou,11,3,11,5,2020/01/30
20200131,NO2,Haikou,25,3,5,5,2020/01/31
20200201,NO2,Haikou,7,3,4,5,2020/02/01
20200202,NO2,Haikou,14,3,4,6,2020/02/02
20200203,NO2,Haikou,14,3,5,6,2020/02/03
20200204,NO2,Haikou,6,3,6,5,2020/02/04
20200205,NO2,Haikou,9,3,4,4,2020/02/05
20200206,NO2,Haikou,9,3,3,3,2020/02/06
20200207,NO2,Haikou,6,2,3,3,2020/02/07
20200208,NO2,Haikou,6,2,3,3,2020/02/08
